iter	Logloss
648	0.00432063424
649	0.004317008145
650	0.00431003765
651	0.004304857156
652	0.004298229132
653	0.004291446179
654	0.004291413049
655	0.004285736034
656	0.004282073207
657	0.004274147492
658	0.004268315186
659	0.004261317829
660	0.004254437002
661	0.004248836573
662	0.00424043608
663	0.004235228332
664	0.004229335913
665	0.004228188972
666	0.004224951168
667	0.004219922937
668	0.004212948384
669	0.004205415774
670	0.004198470443
671	0.004198345677
672	0.004183098547
673	0.004176318714
674	0.004170655689
675	0.004158529078
676	0.0041541109
677	0.004151668631
678	0.004140989156
679	0.004130924943
680	0.004122180405
681	0.004115559376
682	0.004110469761
683	0.004103735504
684	0.004098700096
685	0.004093586164
686	0.004087045174
687	0.004078696435
688	0.004077746879
689	0.004067511142
690	0.004061180377
691	0.004055854342
692	0.00403266348
693	0.004032544467
694	0.004022152833
695	0.00401849803
696	0.004013373621
697	0.004007276337
698	0.00399860139
699	0.003991035438
700	0.003980899363
701	0.003974938565
702	0.003969040696
703	0.003964840162
704	0.003960759973
705	0.003956121092
706	0.003946353471
707	0.00394298884
708	0.003921270492
709	0.003915517648
710	0.003908373842
711	0.003902468402
712	0.003896739694
713	0.003889936331
714	0.003883581066
715	0.003877510886
716	0.003871285535
717	0.003865434938
718	0.003858549659
719	0.003844709298
720	0.003839432353
721	0.003826881233
722	0.003826930716
723	0.003825893279
724	0.003822126822
725	0.003819914644
726	0.003815308438
727	0.003809179873
728	0.0038090694
729	0.003803670474
730	0.003783470791
731	0.00378346534
732	0.003776349304
733	0.003775558341
734	0.003773302283
735	0.003773071283
736	0.003760004867
737	0.003743021639
738	0.003730466916
739	0.003718492356
740	0.003715632908
741	0.003708997918
742	0.003700811527
743	0.003694503746
744	0.003675360942
745	0.003667806104
746	0.003663564204
747	0.003654795681
748	0.003648296996
749	0.003638542942
750	0.003630067044
751	0.003624038928
752	0.00361793374
753	0.003613005777
754	0.003607079714
755	0.003597424897
756	0.003579407745
757	0.003576564044
758	0.003571805272
759	0.003569120163
760	0.003561934355
761	0.003550918708
762	0.003545602789
763	0.003540211434
764	0.003537602154
765	0.003534258419
766	0.003530175868
767	0.003527586302
768	0.003522396057
769	0.00351592287
770	0.003510834255
771	0.003502277502
772	0.00349733143
773	0.003494839467
774	0.003492402528
775	0.003488432993
776	0.003483585886
777	0.003474715158
778	0.003471950889
779	0.003464854053
780	0.003462156649
781	0.003453085266
782	0.003451607301
783	0.003449206338
784	0.00344295228
785	0.00343809642
786	0.003433348671
787	0.00342757787
788	0.003425297434
789	0.0034217217
790	0.003407704608
791	0.003404605105
792	0.003400400817
793	0.003393265278
794	0.003384812366
795	0.00338263138
796	0.003379478367
797	0.003372218275
798	0.003368641663
799	0.003364006204
800	0.003353351894
801	0.003350287581
802	0.003347352546
803	0.003341540257
804	0.00333940842
805	0.003326060916
806	0.00332607309
807	0.003319257159
808	0.003319264397
809	0.003315446005
810	0.003313382335
811	0.00330989197
812	0.003309874254
813	0.003309859597
814	0.00330421341
815	0.003300514425
816	0.003290413114
817	0.00328767283
818	0.003281397724
819	0.003271706507
820	0.00327023681
821	0.003270227604
822	0.003265274051
823	0.003260816717
824	0.003253513229
825	0.003253494181
826	0.003250632461
827	0.003246411456
828	0.003243189035
829	0.003237088965
830	0.003227659061
831	0.003222396773
832	0.003219426609
833	0.003219406441
834	0.003219433332
835	0.003219418312
836	0.003219417343
837	0.003219447051
838	0.003219420644
839	0.003219420129
840	0.003219434695
841	0.003219447777
842	0.003219419402
843	0.003219473881
844	0.003219433423
845	0.00321942882
846	0.003219463918
847	0.003219439389
848	0.003219403594
849	0.00321939778
850	0.003219425368
851	0.003219431939
852	0.00321938709
853	0.003219430213
854	0.003219403503
855	0.003219394328
856	0.003219431152
857	0.00321940208
858	0.003219396932
859	0.003219386484
860	0.003219390391
861	0.003219426731
862	0.003219398658
863	0.003219435937
864	0.003219398113
865	0.003219405199
866	0.003219393056
867	0.003219423309
868	0.003219419644
869	0.003219393722
870	0.003219379186
871	0.003219382578
872	0.0032194267
873	0.00321945338
874	0.003219394388
875	0.003219382305
876	0.00321937964
877	0.003219394721
878	0.003219377702
879	0.00321941595
880	0.003219387847
881	0.003219417646
882	0.003219389513
883	0.003219391935
884	0.003219391935
885	0.003219391935
886	0.003219391935
887	0.003219429698
888	0.00321940208
889	0.003219424126
890	0.003219377611
891	0.003219376582
892	0.003219409015
893	0.003219378732
894	0.003219377369
895	0.003219384819
896	0.003219382638
897	0.003219379731
898	0.003219451442
899	0.003219380155
900	0.003219407531
901	0.003219407985
902	0.003219404836
903	0.003219399991
904	0.003219354233
905	0.003219336063
906	0.003219437511
907	0.003219375492
908	0.003219413769
909	0.003219414254
910	0.003219374038
911	0.00321937643
912	0.003219388029
913	0.003219402534
914	0.003219377369
915	0.003219401565
916	0.003219362288
917	0.003219367164
918	0.003219400081
919	0.003219369253
920	0.003219372221
921	0.00321936465
922	0.003219424278
923	0.003219367073
924	0.003219406532
925	0.003219340696
926	0.003219389331
927	0.003219356807
928	0.00321935608
929	0.003219352477
930	0.003219364559
931	0.003219347389
932	0.003219347389
933	0.003219372766
934	0.00321934321
935	0.003219357746
936	0.003219362591
937	0.00321935284
938	0.00321935284
939	0.00321935284
940	0.00321935284
941	0.00321935284
942	0.00321935284
943	0.00321935284
944	0.00321935284
945	0.00321935284
946	0.00321935284
947	0.00321935284
948	0.00321935284
949	0.00321935284
950	0.00321935284
951	0.00321935284
952	0.00321935284
953	0.00321935284
954	0.00321935284
955	0.00321935284
956	0.00321935284
957	0.00321935284
958	0.00321935284
959	0.00321935284
960	0.00321935284
961	0.00321935284
962	0.00321935284
963	0.00321935284
964	0.00321935284
965	0.00321935284
966	0.00321935284
967	0.00321935284
968	0.00321935284
969	0.00321935284
970	0.00321935284
971	0.00321935284
972	0.00321935284
973	0.00321935284
974	0.00321935284
975	0.00321935284
976	0.00321935284
977	0.00321935284
978	0.00321935284
979	0.00321935284
980	0.00321935284
981	0.00321935284
982	0.00321935284
983	0.00321935284
984	0.00321935284
985	0.003217980411
986	0.003217968752
987	0.003217968752
988	0.003217968752
989	0.003217968752
990	0.003217968752
991	0.003217968752
992	0.003217968752
993	0.003217968752
994	0.003217968752
995	0.003218002639
996	0.00321797817
997	0.00321797817
998	0.00321797817
999	0.00321797817
